Timestamp (steady),Current Tx,Ty,Tz,Rx,Ry,Rz,Score,RMSE3D
1774536889290,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1774536889366,-0.0480810399679651,-0.012964405288244385,-0.007225973292648552,-0.0002492543537940466,0.0003272404654630634,0.00027962737163490255,100.0,0.6333969269706904
1774536889408,-0.05148307427468756,-0.03140541788017372,0.010467827103843981,-0.00016399556720969987,0.00013714579829615658,0.00017473099373574726,100.0,0.6406414286895248
1774536889440,-0.01849209735979239,-0.03703316316390738,0.005413562369206463,-0.00017597950697418588,0.00023014038863911068,8.519037770461647e-05,100.0,0.6980317424665577
1774536889483,-0.025186967270950343,-0.042162900209947944,0.003488065180994214,-3.615482147247039e-05,0.00010040497484919975,0.0006208965997329813,100.0,0.600704306281539
1774536889515,-0.06221883887632546,-0.0635443497851197,-0.02434740142905048,0.00015562121564373745,-0.00014462726343555943,0.00042902854231078235,99.98742770932864,0.703612551284611
1774536889558,-0.07996868320954854,-0.04862043307732188,0.01798477725395359,-0.0002063609876014462,0.00022292475316798566,0.00042856474503121965,100.0,0.696289845750435
1774536889590,-0.0764502917876087,-0.07644480869339056,0.03370541482129289,8.503688490204176e-05,0.0007103669633199416,0.0003775151033845191,100.0,0.7639094444669384
1774536889633,-0.03736944268392321,-0.09997132985159644,0.057539824019429676,-0.0002617350540001863,0.00032523713498266993,0.0003968365502396165,100.0,0.7811873131544008
1774536889665,-0.019262090691980586,-0.07323530851808753,0.034090267184571886,-4.921470819860114e-05,9.446386659206496e-05,0.00033202894395222807,100.0,0.6897748739388264
1774536889709,0.008573306152486554,-0.10840017213514813,-0.0032024938188269063,-0.00023466627825876907,-0.0013258158549416255,1.6174035559223573e-06,100.0,0.7533136206643781
1774536889784,-0.07316553828428432,-0.10798868722553394,0.07092356480141523,-5.389507630744858e-05,0.0004213094746239321,-0.00010090240971970119,99.98736655928242,0.6550937402979631
1774536889827,0.0007154236225358217,-0.07645036996275698,0.031402326360370963,-0.00023680631536872167,0.0006485857522293692,-0.00036372046466086425,100.0,0.6548069145353903
1774536889858,0.0077699213771807146,-0.11141152648703684,0.031078557784048267,-0.00030418450219311347,7.763585549147578e-05,7.239822627798755e-07,99.99360818152765,0.6677114807223863
1774536889933,-0.08464339811314542,-0.11887010933373862,0.047989287179550255,-0.00045966354354003754,0.0005349562826522103,0.00027185252175824235,100.0,0.7207005321202881
1774536889977,-0.0786453764575357,-0.07476584814245014,0.000789901528280707,0.0004264996905870102,7.405068584720453e-05,0.00029179378218591265,100.0,0.682809229807484
1774536890009,-0.03787421976359148,-0.0608828134319215,0.03525603922357516,-1.1928636977735977e-05,0.0004357893917852351,0.00020084883371423453,99.99365683476054,0.7301074865015289
1774536890052,0.009212278964852463,-0.0438934141871674,0.005485374688218169,-2.7578671908911457e-05,0.0003536973141411437,-0.00021147697957535534,100.0,0.6253519954253784
1774536890084,-0.024912076035166052,-0.09323400638160745,0.02201394122726564,1.9947662048129633e-05,-0.00011265978932528675,0.00021926967546444427,100.0,0.7310790235987265
1774536890159,0.0025661813532756833,0.00859986456535141,-0.019131141019664184,-0.0003373445390561304,-0.0003621931016002389,0.0001425209909058907,99.98726844484054,0.5823616377430959
1774536890234,-0.07203452176575646,-0.01863698762358439,0.016770965035430085,-0.00037479676276973837,0.000574865451673956,0.0005225384253310604,100.0,0.6818864929898237
1774536890277,-0.09268471342098453,-0.002617250430778479,-0.03776953405595829,-5.9742514456645576e-05,0.0009636128243903919,0.0006754943762957074,100.0,0.7708523843458002
1774536890309,-0.08801616287251242,-0.06343041066215079,-0.004414280154619529,-1.8904453704873456e-05,0.0003965742716576237,0.00030093970722731237,100.0,0.6520671348099312
1774536890351,-0.05563517752023261,-0.003025075262980733,0.026694835807808414,-4.9386225608131736e-05,0.0005698856029032751,0.0004326989965219419,100.0,0.6664650288324354
1774536890395,-0.04077971208876833,-0.06545911174603432,0.055364416948387465,-7.378676543786633e-06,0.00036304046071711227,0.00013140158952335462,100.0,0.7538774846560893
1774536890426,-0.039478592593444425,-0.0586847648948335,0.016863355634740475,0.0003344701792016873,-1.7794015525929296e-05,-4.6537658390622544e-05,100.0,0.6562297062336198
1774536890502,-0.043784170594125454,-0.028252236622717704,0.0031228926208891014,0.00025031930456861104,0.00022417189542567328,3.369884111971273e-05,99.99368088467615,0.7332745291741274
1774536890545,-0.07230069543715525,-0.03373346185659091,0.041391319940604535,0.00013351440470086686,0.0004892570432211141,0.00013593835577089291,100.0,0.7131613880747596
1774536890578,-0.016009307861628005,-0.013432243764774756,0.04481863757991625,0.0003936340383657482,-0.00043486521863234096,6.356030828544128e-05,100.0,0.6910596827500789
1774536890620,0.014973744089157666,0.01535628357565757,-0.005442884334724011,0.0001502296496884114,-0.00026521926473321855,-6.53921439914284e-05,100.0,0.6426018487390558
1774536890651,0.03164615416494692,-0.016447809115101603,-0.02597960213183402,0.00022254786474412648,-0.0006005886034283758,-0.0001402612470422503,100.0,0.6580097466232218
1774536890695,-0.009002462219080987,0.007799629247351402,-0.012145854979501634,0.00017120362212524464,0.00026884616105959935,0.0001418682106211843,99.99365079365079,0.7555881584096036
